danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.586,0.559,4,-6.725,1,0.05,0.639,0.0,0.0872,0.437,177.945,audio_features,69AIpwGNLxr4qS1X5ynx60,spotify:track:69AIpwGNLxr4qS1X5ynx60,https://api.spotify.com/v1/tracks/69AIpwGNLxr4qS1X5ynx60,https://api.spotify.com/v1/audio-analysis/69AIpwGNLxr4qS1X5ynx60,167480,4
0.558,0.89,0,-3.126,1,0.103,0.0641,0.11,0.23,0.626,150.999,audio_features,6yRsDLeo8qszcOS2u11ZDn,spotify:track:6yRsDLeo8qszcOS2u11ZDn,https://api.spotify.com/v1/tracks/6yRsDLeo8qszcOS2u11ZDn,https://api.spotify.com/v1/audio-analysis/6yRsDLeo8qszcOS2u11ZDn,168064,4
0.464,0.366,7,-9.025,1,0.047,0.772,1.58e-05,0.0949,0.328,78.846,audio_features,2QfX9Pdz3q66fN3kCXl0Js,spotify:track:2QfX9Pdz3q66fN3kCXl0Js,https://api.spotify.com/v1/tracks/2QfX9Pdz3q66fN3kCXl0Js,https://api.spotify.com/v1/audio-analysis/2QfX9Pdz3q66fN3kCXl0Js,221250,4
0.571,0.457,8,-13.104,1,0.0308,0.83,0.891,0.0937,0.713,130.11,audio_features,1BEfoG77YaffonKczkp1LE,spotify:track:1BEfoG77YaffonKczkp1LE,https://api.spotify.com/v1/tracks/1BEfoG77YaffonKczkp1LE,https://api.spotify.com/v1/audio-analysis/1BEfoG77YaffonKczkp1LE,177120,4
0.543,0.449,1,-8.065,1,0.0463,0.345,0.0,0.157,0.29,132.609,audio_features,5rgrBsAFYMun6yhtnLKRPz,spotify:track:5rgrBsAFYMun6yhtnLKRPz,https://api.spotify.com/v1/tracks/5rgrBsAFYMun6yhtnLKRPz,https://api.spotify.com/v1/audio-analysis/5rgrBsAFYMun6yhtnLKRPz,249320,4
0.703,0.917,10,-5.356,0,0.358,0.0133,0.000117,0.185,0.732,119.01,audio_features,2FGT4Tpk5M9qO2nBHpNE6R,spotify:track:2FGT4Tpk5M9qO2nBHpNE6R,https://api.spotify.com/v1/tracks/2FGT4Tpk5M9qO2nBHpNE6R,https://api.spotify.com/v1/audio-analysis/2FGT4Tpk5M9qO2nBHpNE6R,205714,4
0.524,0.364,7,-10.209,1,0.0367,0.808,0.0,0.1,0.436,75.24,audio_features,1RMJOxR6GRPsBHL8qeC2ux,spotify:track:1RMJOxR6GRPsBHL8qeC2ux,https://api.spotify.com/v1/tracks/1RMJOxR6GRPsBHL8qeC2ux,https://api.spotify.com/v1/audio-analysis/1RMJOxR6GRPsBHL8qeC2ux,209831,4
0.369,0.79,11,-6.727,1,0.0312,0.000648,0.783,0.152,0.42,172.132,audio_features,3UDWZudwPWeraBReytHrdQ,spotify:track:3UDWZudwPWeraBReytHrdQ,https://api.spotify.com/v1/tracks/3UDWZudwPWeraBReytHrdQ,https://api.spotify.com/v1/audio-analysis/3UDWZudwPWeraBReytHrdQ,263455,4
0.686,0.494,1,-7.093,1,0.0355,0.613,5.8e-05,0.402,0.7,168.946,audio_features,4k6Uh1HXdhtusDW5y8Gbvy,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,https://api.spotify.com/v1/tracks/4k6Uh1HXdhtusDW5y8Gbvy,https://api.spotify.com/v1/audio-analysis/4k6Uh1HXdhtusDW5y8Gbvy,232067,4
0.869,0.344,9,-12.25,0,0.259,0.702,5.81e-06,0.267,0.532,83.022,audio_features,4mXHaZR1RuZktEFS6Wnlt3,spotify:track:4mXHaZR1RuZktEFS6Wnlt3,https://api.spotify.com/v1/tracks/4mXHaZR1RuZktEFS6Wnlt3,https://api.spotify.com/v1/audio-analysis/4mXHaZR1RuZktEFS6Wnlt3,190302,4
0.57,0.67,1,-6.519,1,0.0274,0.426,0.0,0.108,0.593,140.924,audio_features,0bILU0UiNDmA5Ff6whhb2R,spotify:track:0bILU0UiNDmA5Ff6whhb2R,https://api.spotify.com/v1/tracks/0bILU0UiNDmA5Ff6whhb2R,https://api.spotify.com/v1/audio-analysis/0bILU0UiNDmA5Ff6whhb2R,178723,4
0.703,0.917,10,-5.356,0,0.358,0.0133,0.000117,0.185,0.732,119.01,audio_features,58FubOShFKQO7DxHTHAayN,spotify:track:58FubOShFKQO7DxHTHAayN,https://api.spotify.com/v1/tracks/58FubOShFKQO7DxHTHAayN,https://api.spotify.com/v1/audio-analysis/58FubOShFKQO7DxHTHAayN,205714,4
0.659,0.745,10,-3.599,1,0.0347,0.0417,0.0,0.296,0.54,74.967,audio_features,7qTaDOcld0VmBWXnkbUj45,spotify:track:7qTaDOcld0VmBWXnkbUj45,https://api.spotify.com/v1/tracks/7qTaDOcld0VmBWXnkbUj45,https://api.spotify.com/v1/audio-analysis/7qTaDOcld0VmBWXnkbUj45,185600,4
0.753,0.64,11,-8.802,0,0.113,0.118,1.06e-06,0.207,0.32,87.993,audio_features,7Jla74vtCOUMve0rIyIYm7,spotify:track:7Jla74vtCOUMve0rIyIYm7,https://api.spotify.com/v1/tracks/7Jla74vtCOUMve0rIyIYm7,https://api.spotify.com/v1/audio-analysis/7Jla74vtCOUMve0rIyIYm7,174702,4
0.432,0.884,8,-6.657,1,0.128,0.0128,0.000457,0.166,0.619,108.835,audio_features,5cZqsjVs6MevCnAkasbEOX,spotify:track:5cZqsjVs6MevCnAkasbEOX,https://api.spotify.com/v1/tracks/5cZqsjVs6MevCnAkasbEOX,https://api.spotify.com/v1/audio-analysis/5cZqsjVs6MevCnAkasbEOX,166707,4
0.803,0.532,11,-8.176,1,0.344,0.0395,3.85e-06,0.106,0.688,167.032,audio_features,7hbMVObu49Baf8IkGkcnsp,spotify:track:7hbMVObu49Baf8IkGkcnsp,https://api.spotify.com/v1/tracks/7hbMVObu49Baf8IkGkcnsp,https://api.spotify.com/v1/audio-analysis/7hbMVObu49Baf8IkGkcnsp,169117,4
0.508,0.774,2,-5.973,1,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,audio_features,20OFwXhEXf12DzwXmaV7fj,spotify:track:20OFwXhEXf12DzwXmaV7fj,https://api.spotify.com/v1/tracks/20OFwXhEXf12DzwXmaV7fj,https://api.spotify.com/v1/audio-analysis/20OFwXhEXf12DzwXmaV7fj,141600,4
0.731,0.665,4,-5.503,1,0.0429,0.156,0.000212,0.31,0.437,124.987,audio_features,2bHNiAlF4UK1TF7nWOgyKa,spotify:track:2bHNiAlF4UK1TF7nWOgyKa,https://api.spotify.com/v1/tracks/2bHNiAlF4UK1TF7nWOgyKa,https://api.spotify.com/v1/audio-analysis/2bHNiAlF4UK1TF7nWOgyKa,168958,4
0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,audio_features,0COqiPhxzoWICwFCS4eZcp,spotify:track:0COqiPhxzoWICwFCS4eZcp,https://api.spotify.com/v1/tracks/0COqiPhxzoWICwFCS4eZcp,https://api.spotify.com/v1/audio-analysis/0COqiPhxzoWICwFCS4eZcp,235893,4
0.542,0.811,2,-7.462,1,0.0363,0.000659,0.55,0.122,0.798,73.983,audio_features,2TBFjBkyMv0wVtMLmsAkdZ,spotify:track:2TBFjBkyMv0wVtMLmsAkdZ,https://api.spotify.com/v1/tracks/2TBFjBkyMv0wVtMLmsAkdZ,https://api.spotify.com/v1/audio-analysis/2TBFjBkyMv0wVtMLmsAkdZ,190153,4
0.427,0.278,10,-8.83,1,0.0331,0.47,2.22e-05,0.135,0.374,85.633,audio_features,3fonAuTvuI5KMcmnueLAPq,spotify:track:3fonAuTvuI5KMcmnueLAPq,https://api.spotify.com/v1/tracks/3fonAuTvuI5KMcmnueLAPq,https://api.spotify.com/v1/audio-analysis/3fonAuTvuI5KMcmnueLAPq,199875,3
0.857,0.512,1,-6.279,1,0.234,0.164,0.0214,0.119,0.183,96.012,audio_features,4Zisx9XqH4NtN81kUDTMIB,spotify:track:4Zisx9XqH4NtN81kUDTMIB,https://api.spotify.com/v1/tracks/4Zisx9XqH4NtN81kUDTMIB,https://api.spotify.com/v1/audio-analysis/4Zisx9XqH4NtN81kUDTMIB,244000,4
0.529,0.195,7,-8.316,1,0.0377,0.908,7.42e-05,0.111,0.26,153.683,audio_features,3HxEGE7XpzqTVHEui3IMyb,spotify:track:3HxEGE7XpzqTVHEui3IMyb,https://api.spotify.com/v1/tracks/3HxEGE7XpzqTVHEui3IMyb,https://api.spotify.com/v1/audio-analysis/3HxEGE7XpzqTVHEui3IMyb,220000,4
0.887,0.327,4,-12.415,1,0.397,0.228,0.0,0.274,0.673,128.979,audio_features,7wur6WCMxm0WfOTJs0mLC3,spotify:track:7wur6WCMxm0WfOTJs0mLC3,https://api.spotify.com/v1/tracks/7wur6WCMxm0WfOTJs0mLC3,https://api.spotify.com/v1/audio-analysis/7wur6WCMxm0WfOTJs0mLC3,151882,4
0.374,0.568,1,-3.825,0,0.109,0.219,0.00219,0.513,0.111,84.733,audio_features,3DK6m7It6Pw857FcQftMds,spotify:track:3DK6m7It6Pw857FcQftMds,https://api.spotify.com/v1/tracks/3DK6m7It6Pw857FcQftMds,https://api.spotify.com/v1/audio-analysis/3DK6m7It6Pw857FcQftMds,547733,4
0.722,0.587,8,-7.032,1,0.0649,0.0368,0.0,0.0947,0.329,138.035,audio_features,3LMqa3Aut26t5mV6TBGVsU,spotify:track:3LMqa3Aut26t5mV6TBGVsU,https://api.spotify.com/v1/tracks/3LMqa3Aut26t5mV6TBGVsU,https://api.spotify.com/v1/audio-analysis/3LMqa3Aut26t5mV6TBGVsU,222648,4
0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,audio_features,0nbXyq5TXYPCO7pr3N8S4I,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,196653,4
0.558,0.89,0,-3.126,1,0.103,0.0641,0.11,0.23,0.626,150.999,audio_features,0Is2JPUM4utZG2aOTJZAxJ,spotify:track:0Is2JPUM4utZG2aOTJZAxJ,https://api.spotify.com/v1/tracks/0Is2JPUM4utZG2aOTJZAxJ,https://api.spotify.com/v1/audio-analysis/0Is2JPUM4utZG2aOTJZAxJ,168064,4
0.777,0.783,0,-4.477,0,0.26,0.0283,0.0,0.355,0.939,149.027,audio_features,5vNRhkKd0yEAg8suGBpjeY,spotify:track:5vNRhkKd0yEAg8suGBpjeY,https://api.spotify.com/v1/tracks/5vNRhkKd0yEAg8suGBpjeY,https://api.spotify.com/v1/audio-analysis/5vNRhkKd0yEAg8suGBpjeY,169917,4
0.793,0.802,0,-3.521,1,0.0602,0.0297,1.96e-06,0.108,0.528,81.004,audio_features,6rIucuyxgoglRpLgm7Lacn,spotify:track:6rIucuyxgoglRpLgm7Lacn,https://api.spotify.com/v1/tracks/6rIucuyxgoglRpLgm7Lacn,https://api.spotify.com/v1/audio-analysis/6rIucuyxgoglRpLgm7Lacn,230370,4
0.613,0.564,8,-7.085,1,0.0251,0.134,1.65e-06,0.0585,0.538,78.388,audio_features,06gD2ZtK3Dzc1BYqWExQJJ,spotify:track:06gD2ZtK3Dzc1BYqWExQJJ,https://api.spotify.com/v1/tracks/06gD2ZtK3Dzc1BYqWExQJJ,https://api.spotify.com/v1/audio-analysis/06gD2ZtK3Dzc1BYqWExQJJ,180907,4
0.719,0.574,2,-5.946,0,0.0519,0.0132,0.0749,0.0864,0.484,75.995,audio_features,6BKLXPjVNj5QjCnVJc3Wer,spotify:track:6BKLXPjVNj5QjCnVJc3Wer,https://api.spotify.com/v1/tracks/6BKLXPjVNj5QjCnVJc3Wer,https://api.spotify.com/v1/audio-analysis/6BKLXPjVNj5QjCnVJc3Wer,255000,4
0.818,0.92,6,2.194,0,0.0716,0.111,0.00122,0.0879,0.793,110.449,audio_features,7IBqHkoP94VrgYKVns4eNz,spotify:track:7IBqHkoP94VrgYKVns4eNz,https://api.spotify.com/v1/tracks/7IBqHkoP94VrgYKVns4eNz,https://api.spotify.com/v1/audio-analysis/7IBqHkoP94VrgYKVns4eNz,107539,4
0.895,0.453,0,-13.987,1,0.0757,0.00196,0.369,0.0982,0.257,122.151,audio_features,0KQh7AuuZvpTKWhcJa8Pbr,spotify:track:0KQh7AuuZvpTKWhcJa8Pbr,https://api.spotify.com/v1/tracks/0KQh7AuuZvpTKWhcJa8Pbr,https://api.spotify.com/v1/audio-analysis/0KQh7AuuZvpTKWhcJa8Pbr,239227,4
0.755,0.927,11,0.254,0,0.0645,0.00288,0.925,0.0567,0.702,109.952,audio_features,4VL5XwfATZuAVTW471Wpro,spotify:track:4VL5XwfATZuAVTW471Wpro,https://api.spotify.com/v1/tracks/4VL5XwfATZuAVTW471Wpro,https://api.spotify.com/v1/audio-analysis/4VL5XwfATZuAVTW471Wpro,115348,4
0.827,0.941,6,2.556,1,0.138,0.114,0.035,0.139,0.917,124.039,audio_features,7etchTu0yJDGvk55gIQADV,spotify:track:7etchTu0yJDGvk55gIQADV,https://api.spotify.com/v1/tracks/7etchTu0yJDGvk55gIQADV,https://api.spotify.com/v1/audio-analysis/7etchTu0yJDGvk55gIQADV,94839,4
0.609,0.967,5,-4.192,1,0.0662,0.0181,0.0761,0.374,0.0989,130.06,audio_features,6fxeXlCSt4WLVlbqxgUBMB,spotify:track:6fxeXlCSt4WLVlbqxgUBMB,https://api.spotify.com/v1/tracks/6fxeXlCSt4WLVlbqxgUBMB,https://api.spotify.com/v1/audio-analysis/6fxeXlCSt4WLVlbqxgUBMB,90462,4
0.797,0.854,11,1.807,1,0.123,0.135,0.000632,0.208,0.708,98.425,audio_features,6l2pIoyZcKbECt1fAuH09W,spotify:track:6l2pIoyZcKbECt1fAuH09W,https://api.spotify.com/v1/tracks/6l2pIoyZcKbECt1fAuH09W,https://api.spotify.com/v1/audio-analysis/6l2pIoyZcKbECt1fAuH09W,119489,4
0.503,0.874,7,-0.986,0,0.0508,0.0349,0.964,0.289,0.205,127.871,audio_features,466x7CJlVwiFdNTLvIXwZl,spotify:track:466x7CJlVwiFdNTLvIXwZl,https://api.spotify.com/v1/tracks/466x7CJlVwiFdNTLvIXwZl,https://api.spotify.com/v1/audio-analysis/466x7CJlVwiFdNTLvIXwZl,127500,4
0.46,0.878,7,-2.488,1,0.0516,0.0108,0.963,0.38,0.0746,109.499,audio_features,1M1BRaWQvtw9Fxyqzy4vP2,spotify:track:1M1BRaWQvtw9Fxyqzy4vP2,https://api.spotify.com/v1/tracks/1M1BRaWQvtw9Fxyqzy4vP2,https://api.spotify.com/v1/audio-analysis/1M1BRaWQvtw9Fxyqzy4vP2,149062,4
0.915,0.591,0,-8.865,1,0.0597,0.000468,0.833,0.0938,0.315,122.664,audio_features,5Q6GRDSFdRwE7H37dQop9u,spotify:track:5Q6GRDSFdRwE7H37dQop9u,https://api.spotify.com/v1/tracks/5Q6GRDSFdRwE7H37dQop9u,https://api.spotify.com/v1/audio-analysis/5Q6GRDSFdRwE7H37dQop9u,234800,4
0.805,0.687,7,-6.541,1,0.127,0.102,0.0,0.274,0.796,117.166,audio_features,0wMhea0LbhnlR3dAE1d2P1,spotify:track:0wMhea0LbhnlR3dAE1d2P1,https://api.spotify.com/v1/tracks/0wMhea0LbhnlR3dAE1d2P1,https://api.spotify.com/v1/audio-analysis/0wMhea0LbhnlR3dAE1d2P1,253493,4
0.791,0.956,0,2.674,1,0.164,0.115,0.0631,0.0648,0.902,131.395,audio_features,0GAdZ44pjq8Q66q5YvYOQu,spotify:track:0GAdZ44pjq8Q66q5YvYOQu,https://api.spotify.com/v1/tracks/0GAdZ44pjq8Q66q5YvYOQu,https://api.spotify.com/v1/audio-analysis/0GAdZ44pjq8Q66q5YvYOQu,90429,4
0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,audio_features,32OlwWuMpZ6b0aN2RZOeMS,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/audio-analysis/32OlwWuMpZ6b0aN2RZOeMS,269667,4
0.894,0.423,0,-13.968,1,0.0821,0.00239,0.446,0.0796,0.462,122.144,audio_features,2XVQdI3m0giGxNrwUhV3yP,spotify:track:2XVQdI3m0giGxNrwUhV3yP,https://api.spotify.com/v1/tracks/2XVQdI3m0giGxNrwUhV3yP,https://api.spotify.com/v1/audio-analysis/2XVQdI3m0giGxNrwUhV3yP,470347,4
0.707,0.95,9,0.383,1,0.08,0.00249,0.947,0.065,0.907,121.983,audio_features,5NtwTPKQLkAG5XC0Vj6L2l,spotify:track:5NtwTPKQLkAG5XC0Vj6L2l,https://api.spotify.com/v1/tracks/5NtwTPKQLkAG5XC0Vj6L2l,https://api.spotify.com/v1/audio-analysis/5NtwTPKQLkAG5XC0Vj6L2l,103958,4
0.988,0.633,5,-15.012,0,0.0888,0.0755,1.88e-06,0.0668,0.929,117.493,audio_features,5YIF6HSOtHN9HdcE5IPzMe,spotify:track:5YIF6HSOtHN9HdcE5IPzMe,https://api.spotify.com/v1/tracks/5YIF6HSOtHN9HdcE5IPzMe,https://api.spotify.com/v1/audio-analysis/5YIF6HSOtHN9HdcE5IPzMe,248160,4
0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,audio_features,7tr2za8SQg2CI8EDgrdtNl,spotify:track:7tr2za8SQg2CI8EDgrdtNl,https://api.spotify.com/v1/tracks/7tr2za8SQg2CI8EDgrdtNl,https://api.spotify.com/v1/audio-analysis/7tr2za8SQg2CI8EDgrdtNl,230813,4
0.783,0.78,10,-5.145,0,0.0521,0.161,0.927,0.0689,0.876,106.073,audio_features,6zNJ6JW1Ov5qERrsC3mfeu,spotify:track:6zNJ6JW1Ov5qERrsC3mfeu,https://api.spotify.com/v1/tracks/6zNJ6JW1Ov5qERrsC3mfeu,https://api.spotify.com/v1/audio-analysis/6zNJ6JW1Ov5qERrsC3mfeu,150187,4
0.795,0.976,10,1.372,0,0.0982,0.262,0.00505,0.0589,0.692,98.843,audio_features,0Rfgf07P8G5XqdnMXTZe4k,spotify:track:0Rfgf07P8G5XqdnMXTZe4k,https://api.spotify.com/v1/tracks/0Rfgf07P8G5XqdnMXTZe4k,https://api.spotify.com/v1/audio-analysis/0Rfgf07P8G5XqdnMXTZe4k,89809,4
0.423,0.846,2,-3.097,0,0.0455,0.025,0.957,0.381,0.164,95.351,audio_features,08IpSc933CfDFYKqzpmBNI,spotify:track:08IpSc933CfDFYKqzpmBNI,https://api.spotify.com/v1/tracks/08IpSc933CfDFYKqzpmBNI,https://api.spotify.com/v1/audio-analysis/08IpSc933CfDFYKqzpmBNI,170625,4
0.607,0.841,2,-4.627,1,0.0376,0.0896,0.0195,0.756,0.0399,109.995,audio_features,3DDvItp05D2BREdeunnaB2,spotify:track:3DDvItp05D2BREdeunnaB2,https://api.spotify.com/v1/tracks/3DDvItp05D2BREdeunnaB2,https://api.spotify.com/v1/audio-analysis/3DDvItp05D2BREdeunnaB2,106909,4
0.911,0.575,0,-8.385,1,0.064,0.000638,0.276,0.108,0.211,122.884,audio_features,3JU7GqkbT5S51rgCbYJ20t,spotify:track:3JU7GqkbT5S51rgCbYJ20t,https://api.spotify.com/v1/tracks/3JU7GqkbT5S51rgCbYJ20t,https://api.spotify.com/v1/audio-analysis/3JU7GqkbT5S51rgCbYJ20t,239827,4
0.652,0.94,2,-7.927,1,0.0776,0.0398,0.782,0.0567,0.72,91.242,audio_features,5h6SovHOYpIMlAkafxcbq3,spotify:track:5h6SovHOYpIMlAkafxcbq3,https://api.spotify.com/v1/tracks/5h6SovHOYpIMlAkafxcbq3,https://api.spotify.com/v1/audio-analysis/5h6SovHOYpIMlAkafxcbq3,246293,4
0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.018,audio_features,5bcTCxgc7xVfSaMV3RuVke,spotify:track:5bcTCxgc7xVfSaMV3RuVke,https://api.spotify.com/v1/tracks/5bcTCxgc7xVfSaMV3RuVke,https://api.spotify.com/v1/audio-analysis/5bcTCxgc7xVfSaMV3RuVke,223413,4
0.728,0.911,1,-4.035,1,0.0726,0.00175,0.922,0.0995,0.937,150.051,audio_features,3JFOkYKh8rxmVRg26LOxH2,spotify:track:3JFOkYKh8rxmVRg26LOxH2,https://api.spotify.com/v1/tracks/3JFOkYKh8rxmVRg26LOxH2,https://api.spotify.com/v1/audio-analysis/3JFOkYKh8rxmVRg26LOxH2,106371,4
0.814,0.672,9,-12.068,1,0.0619,0.0435,0.0,0.061,0.933,109.394,audio_features,5uuJruktM9fMdN9Va0DUMl,spotify:track:5uuJruktM9fMdN9Va0DUMl,https://api.spotify.com/v1/tracks/5uuJruktM9fMdN9Va0DUMl,https://api.spotify.com/v1/audio-analysis/5uuJruktM9fMdN9Va0DUMl,300000,4
0.775,0.573,11,-4.933,1,0.0585,0.495,0.0,0.126,0.667,101.925,audio_features,0P6AWOA4LG1XOctzaVu5tt,spotify:track:0P6AWOA4LG1XOctzaVu5tt,https://api.spotify.com/v1/tracks/0P6AWOA4LG1XOctzaVu5tt,https://api.spotify.com/v1/audio-analysis/0P6AWOA4LG1XOctzaVu5tt,171806,4
0.62,0.835,11,-4.219,0,0.0466,0.359,0.82,0.0696,0.405,175.8,audio_features,522JozTdQOShhvOWPN67nt,spotify:track:522JozTdQOShhvOWPN67nt,https://api.spotify.com/v1/tracks/522JozTdQOShhvOWPN67nt,https://api.spotify.com/v1/audio-analysis/522JozTdQOShhvOWPN67nt,180907,4
0.678,0.991,9,2.326,1,0.0939,0.000195,0.61,0.0959,0.63,129.927,audio_features,2wONZCcrJP3etUW1lPiYPm,spotify:track:2wONZCcrJP3etUW1lPiYPm,https://api.spotify.com/v1/tracks/2wONZCcrJP3etUW1lPiYPm,https://api.spotify.com/v1/audio-analysis/2wONZCcrJP3etUW1lPiYPm,93308,4
0.813,0.743,9,-10.008,0,0.0434,0.0688,0.00339,0.272,0.642,120.014,audio_features,0EZH9iTS81N24MFhrWyYMY,spotify:track:0EZH9iTS81N24MFhrWyYMY,https://api.spotify.com/v1/tracks/0EZH9iTS81N24MFhrWyYMY,https://api.spotify.com/v1/audio-analysis/0EZH9iTS81N24MFhrWyYMY,295493,4
0.798,0.842,8,-4.383,1,0.0621,0.0284,0.947,0.0713,0.894,119.069,audio_features,59D9L33TSRGsUsFgOx2n7U,spotify:track:59D9L33TSRGsUsFgOx2n7U,https://api.spotify.com/v1/tracks/59D9L33TSRGsUsFgOx2n7U,https://api.spotify.com/v1/audio-analysis/59D9L33TSRGsUsFgOx2n7U,133701,4
0.975,0.535,1,-7.227,1,0.196,0.0783,0.0,0.107,0.671,125.066,audio_features,01IQ4aQgOf0Kkq3a273hmO,spotify:track:01IQ4aQgOf0Kkq3a273hmO,https://api.spotify.com/v1/tracks/01IQ4aQgOf0Kkq3a273hmO,https://api.spotify.com/v1/audio-analysis/01IQ4aQgOf0Kkq3a273hmO,182741,4
0.49,0.652,2,-5.813,1,0.0274,0.00196,6.24e-05,0.0991,0.339,90.085,audio_features,37pKTyMwalomKCZjxTc2QZ,spotify:track:37pKTyMwalomKCZjxTc2QZ,https://api.spotify.com/v1/tracks/37pKTyMwalomKCZjxTc2QZ,https://api.spotify.com/v1/audio-analysis/37pKTyMwalomKCZjxTc2QZ,192467,4
0.832,0.904,0,-5.556,1,0.0493,0.00311,0.749,0.311,0.636,124.978,audio_features,1fKnpml7V0VImOFQA7XXyj,spotify:track:1fKnpml7V0VImOFQA7XXyj,https://api.spotify.com/v1/tracks/1fKnpml7V0VImOFQA7XXyj,https://api.spotify.com/v1/audio-analysis/1fKnpml7V0VImOFQA7XXyj,157465,4
0.656,0.645,7,-4.874,1,0.0389,0.277,0.884,0.287,0.288,179.891,audio_features,4Ha6W6v9DSTecYYtovtvg7,spotify:track:4Ha6W6v9DSTecYYtovtvg7,https://api.spotify.com/v1/tracks/4Ha6W6v9DSTecYYtovtvg7,https://api.spotify.com/v1/audio-analysis/4Ha6W6v9DSTecYYtovtvg7,120000,4
0.939,0.724,1,-0.467,1,0.0974,0.221,7.32e-05,0.3,0.894,123.022,audio_features,02WKo37gebkkQKor2TCuTk,spotify:track:02WKo37gebkkQKor2TCuTk,https://api.spotify.com/v1/tracks/02WKo37gebkkQKor2TCuTk,https://api.spotify.com/v1/audio-analysis/02WKo37gebkkQKor2TCuTk,103375,4
0.665,0.991,7,-6.725,1,0.256,0.0117,0.00392,0.339,0.0676,152.596,audio_features,7mCQK9YB25WZw1saUjfL4e,spotify:track:7mCQK9YB25WZw1saUjfL4e,https://api.spotify.com/v1/tracks/7mCQK9YB25WZw1saUjfL4e,https://api.spotify.com/v1/audio-analysis/7mCQK9YB25WZw1saUjfL4e,413880,4
0.808,0.745,0,-6.946,1,0.0619,0.000874,0.927,0.0817,0.276,123.03,audio_features,7AZWUtaMrz5MzfAW3Fy0aj,spotify:track:7AZWUtaMrz5MzfAW3Fy0aj,https://api.spotify.com/v1/tracks/7AZWUtaMrz5MzfAW3Fy0aj,https://api.spotify.com/v1/audio-analysis/7AZWUtaMrz5MzfAW3Fy0aj,214053,4
0.593,0.738,11,-2.956,0,0.0351,0.269,0.968,0.292,0.591,130.0,audio_features,2V3hsJU3bTOATih0Fm4aDp,spotify:track:2V3hsJU3bTOATih0Fm4aDp,https://api.spotify.com/v1/tracks/2V3hsJU3bTOATih0Fm4aDp,https://api.spotify.com/v1/audio-analysis/2V3hsJU3bTOATih0Fm4aDp,134785,4
0.789,0.723,10,-4.327,1,0.0489,0.192,0.835,0.115,0.494,110.119,audio_features,4s5PpK1xuF6ICuw7H2Q9ym,spotify:track:4s5PpK1xuF6ICuw7H2Q9ym,https://api.spotify.com/v1/tracks/4s5PpK1xuF6ICuw7H2Q9ym,https://api.spotify.com/v1/audio-analysis/4s5PpK1xuF6ICuw7H2Q9ym,98182,4
0.802,0.461,11,-12.367,0,0.302,0.0757,0.0,0.109,0.74,90.995,audio_features,29VrHhpC5AS9b7XJYDPhqb,spotify:track:29VrHhpC5AS9b7XJYDPhqb,https://api.spotify.com/v1/tracks/29VrHhpC5AS9b7XJYDPhqb,https://api.spotify.com/v1/audio-analysis/29VrHhpC5AS9b7XJYDPhqb,185933,4
0.8,0.562,0,-10.353,0,0.0458,0.465,0.0,0.0944,0.819,103.976,audio_features,6XC8tcsdjIZH6AesIaKLbt,spotify:track:6XC8tcsdjIZH6AesIaKLbt,https://api.spotify.com/v1/tracks/6XC8tcsdjIZH6AesIaKLbt,https://api.spotify.com/v1/audio-analysis/6XC8tcsdjIZH6AesIaKLbt,197330,4
0.829,0.563,7,-5.909,0,0.203,0.0179,1.24e-06,0.0688,0.624,108.01,audio_features,68qpjOo2mKJ7TVxFF4rEXW,spotify:track:68qpjOo2mKJ7TVxFF4rEXW,https://api.spotify.com/v1/tracks/68qpjOo2mKJ7TVxFF4rEXW,https://api.spotify.com/v1/audio-analysis/68qpjOo2mKJ7TVxFF4rEXW,191607,4
0.802,0.325,10,-9.327,1,0.0466,0.164,0.162,0.156,0.648,110.995,audio_features,0TAHhMjG17P5pzlSm1sgSl,spotify:track:0TAHhMjG17P5pzlSm1sgSl,https://api.spotify.com/v1/tracks/0TAHhMjG17P5pzlSm1sgSl,https://api.spotify.com/v1/audio-analysis/0TAHhMjG17P5pzlSm1sgSl,246200,4
